,has_summ,soap_central,soapcentral_condensed,tvmega_recap,tvdb,scene_breaks,has_caps,n_scenes,n_lines,n_chars,n_chars_per_scene,duration_raw,duration,split,usable
atwt-08-13-01,True,True,True,False,True,implicit,True,32,411,41,42.53125,3302.667029,55m 2.67s,train,True
atwt-08-13-03,True,True,True,True,False,explicit,True,29,391,23,44.172413793103445,3338.704399,55m 38.70s,train,True
atwt-08-13-04,True,True,True,True,True,explicit,True,29,341,21,43.44827586206897,3326.281723,55m 26.28s,train,True
atwt-08-13-07,True,True,True,True,False,explicit,True,26,372,19,45.34615384615385,3534.959456,58m 54.96s,train,True
atwt-08-13-08,True,True,True,True,False,explicit,True,37,390,16,42.91891891891892,3524.835556,58m 44.84s,train,True
atwt-08-13-09,True,True,True,True,False,explicit,True,30,551,17,46.0,3534.309297,58m 54.31s,train,True
atwt-08-13-10,True,True,True,True,True,explicit,True,27,456,17,45.5925925925926,3533.310839,58m 53.31s,train,True
atwt-08-14-01,True,True,True,False,True,implicit,True,26,370,21,48.0,3342.744671,55m 42.74s,train,True
atwt-08-14-03,True,True,True,True,False,explicit,True,35,337,19,43.02857142857143,3260.638912,54m 20.64s,train,True
atwt-08-14-06,True,True,True,True,False,explicit,True,30,501,25,45.8,3535.493515,58m 55.49s,train,True
atwt-08-14-07,True,True,True,True,False,explicit,True,24,351,16,46.16666666666666,3546.964172,59m 6.96s,train,True
atwt-08-14-09,True,True,True,True,False,explicit,True,29,394,19,46.89655172413793,3529.549206,58m 49.55s,train,True
atwt-08-15-03,True,True,True,True,False,explicit,True,32,414,21,42.3125,3301.134512,55m 1.13s,train,True
atwt-08-15-05,True,True,True,True,False,explicit,True,24,432,18,46.41666666666666,3534.448617,58m 54.45s,train,True
atwt-08-15-06,True,True,True,True,True,explicit,True,36,614,26,44.75,3534.982676,58m 54.98s,train,True
atwt-08-15-07,True,True,True,True,False,explicit,True,27,377,20,45.66666666666666,3528.481088,58m 48.48s,train,True
atwt-08-15-08,True,True,True,True,False,explicit,True,38,454,25,46.578947368421055,3535.818594,58m 55.82s,train,True
atwt-08-16-01,True,True,True,False,True,implicit,True,20,420,25,51.15,3344.184308,55m 44.18s,train,True
atwt-08-16-04,True,True,True,True,True,explicit,True,36,372,28,44.80555555555556,2336.577596,38m 56.58s,train,True
atwt-08-16-05,True,True,True,True,False,explicit,True,23,355,14,45.17391304347826,3534.495057,58m 54.50s,train,True
atwt-08-16-06,True,True,True,True,True,explicit,True,31,393,22,46.096774193548384,3535.981134,58m 55.98s,test,True
atwt-08-16-07,True,True,True,True,False,explicit,True,23,396,25,47.08695652173913,3534.425397,58m 54.43s,train,True
atwt-08-17-01,True,False,False,False,True,implicit,True,29,352,21,46.51724137931034,3342.767891,55m 42.77s,train,True
atwt-08-17-04,True,True,True,True,True,explicit,False,30,356,24,44.5,3326.281723,55m 26.28s,nelly-excluded,False
atwt-08-17-05,True,True,True,True,False,explicit,True,19,380,17,46.21052631578947,3534.495057,58m 54.50s,train,True
atwt-08-17-06,True,True,True,False,True,implicit,True,34,400,18,44.05882352941177,3534.448617,58m 54.45s,train,True
atwt-08-17-07,True,True,True,True,False,explicit,True,26,455,21,46.96153846153846,3534.959456,58m 54.96s,train,True
atwt-08-17-09,True,True,True,True,False,explicit,True,30,470,17,44.66666666666666,3534.889796,58m 54.89s,train,True
atwt-08-18-03,True,True,True,True,False,explicit,False,33,324,19,41.333333333333336,3342.744671,55m 42.74s,nelly-excluded,False
atwt-08-18-04,True,True,True,True,True,explicit,True,28,347,21,44.785714285714285,3325.283265,55m 25.28s,train,True
atwt-08-18-05,True,True,True,True,False,explicit,True,29,456,20,45.793103448275865,3534.471837,58m 54.47s,train,True
atwt-08-18-06,True,True,True,False,True,implicit,True,28,415,20,46.10714285714285,3535.075556,58m 55.08s,train,True
atwt-08-18-08,True,True,True,True,False,explicit,True,37,464,23,44.43243243243244,3534.796916,58m 54.80s,train,True
atwt-08-18-09,True,True,True,True,False,explicit,True,26,396,15,44.53846153846154,3533.868118,58m 53.87s,train,True
atwt-08-18-10,True,True,True,True,True,explicit,True,26,576,18,48.57692307692308,3533.357279,58m 53.36s,train,True
atwt-08-19-04,True,True,True,True,True,explicit,True,30,369,19,42.73333333333333,3328.743039,55m 28.74s,train,True
atwt-08-19-05,True,True,True,True,False,explicit,True,24,424,23,46.958333333333336,3535.470295,58m 55.47s,train,True
atwt-08-19-08,True,True,True,True,False,explicit,True,38,508,26,45.63157894736842,3533.891338,58m 53.89s,train,True
atwt-08-19-09,True,True,True,True,False,explicit,True,23,461,12,49.30434782608695,3534.820136,58m 54.82s,train,True
atwt-08-19-10,True,True,True,True,True,explicit,True,26,352,16,42.69230769230769,3533.821678,58m 53.82s,train,True
atwt-08-20-01,True,True,True,False,True,implicit,True,35,339,26,44.6,3191.977506,53m 11.98s,train,True
atwt-08-20-03,True,True,True,True,False,explicit,True,31,372,21,43.74193548387097,3340.190476,55m 40.19s,train,True
atwt-08-20-04,True,True,True,True,True,explicit,True,31,313,25,42.45161290322581,3288.247438,54m 48.25s,train,True
atwt-08-20-07,True,True,True,True,False,explicit,True,34,433,26,42.76470588235294,3534.448617,58m 54.45s,train,True
atwt-08-20-08,True,True,True,True,False,explicit,True,36,508,20,46.138888888888886,3534.866576,58m 54.87s,train,True
atwt-08-20-09,True,True,True,True,False,explicit,True,22,379,18,48.13636363636363,3534.378957,58m 54.38s,train,True
atwt-08-21-06,True,True,True,True,True,explicit,True,29,409,21,43.51724137931034,3534.959456,58m 54.96s,train,True
atwt-08-21-07,True,True,True,True,False,explicit,True,28,444,25,44.10714285714285,3534.448617,58m 54.45s,train,True
atwt-08-21-09,True,True,True,True,False,explicit,True,34,390,19,44.0,3533.357279,58m 53.36s,train,True
atwt-08-22-03,True,True,True,True,False,explicit,True,37,314,25,40.02702702702703,3339.215238,55m 39.22s,train,True
atwt-08-22-05,True,True,True,True,False,explicit,True,27,333,17,44.03703703703704,3535.493515,58m 55.49s,train,True
atwt-08-22-06,True,True,True,True,True,explicit,True,37,492,21,44.13513513513514,3534.471837,58m 54.47s,train,True
atwt-08-22-07,True,True,True,True,False,explicit,True,27,406,17,45.96296296296296,3535.447075,58m 55.45s,train,True
atwt-08-22-08,True,True,True,True,False,explicit,True,35,510,22,46.54285714285714,3534.913016,58m 54.91s,train,True
atwt-08-23-04,True,True,True,True,True,explicit,True,41,316,32,39.707317073170735,3328.278639,55m 28.28s,train,True
atwt-08-23-05,True,True,True,True,False,explicit,True,25,364,22,46.68,3534.959456,58m 54.96s,train,True
atwt-08-23-06,True,True,True,True,True,explicit,True,29,373,24,45.51724137931034,3534.959456,58m 54.96s,test,True
atwt-08-23-07,True,True,True,True,False,explicit,True,21,394,15,47.66666666666666,3534.471837,58m 54.47s,train,True
atwt-08-24-01,True,False,False,False,True,implicit,True,29,346,15,46.96551724137931,3345.670385,55m 45.67s,nelly-excluded,True
atwt-08-24-04,True,True,True,True,True,explicit,True,27,336,19,43.96296296296296,3327.791020,55m 27.79s,train,True
atwt-08-24-05,True,True,True,True,False,explicit,True,28,416,18,46.035714285714285,3533.450159,58m 53.45s,train,True
atwt-08-24-06,True,True,True,True,True,explicit,True,28,445,25,46.57142857142857,3534.982676,58m 54.98s,train,True
atwt-08-24-07,True,True,True,True,False,explicit,True,32,411,23,44.21875,3534.495057,58m 54.50s,train,True
atwt-08-24-09,True,True,True,True,False,explicit,True,25,338,19,45.24,3535.865034,58m 55.87s,train,True
atwt-08-24-10,True,True,True,True,True,explicit,True,26,430,14,46.57692307692308,3534.309297,58m 54.31s,train,True
atwt-08-25-04,True,True,True,True,True,explicit,True,30,287,20,42.56666666666667,3327.256961,55m 27.26s,train,True
atwt-08-25-05,True,True,True,True,False,explicit,True,26,447,21,45.19230769230769,3534.959456,58m 54.96s,train,True
atwt-08-25-06,True,True,True,True,True,explicit,True,26,408,23,44.80769230769231,3534.471837,58m 54.47s,train,True
atwt-08-25-08,True,True,True,True,False,explicit,True,27,371,18,44.37037037037037,3534.959456,58m 54.96s,train,True
atwt-08-26-03,True,True,True,True,False,explicit,True,33,324,23,42.18181818181818,3353.240091,55m 53.24s,train,True
atwt-08-26-04,True,True,True,True,True,explicit,True,24,321,22,45.125,3287.202540,54m 47.20s,train,True
atwt-08-26-05,True,True,True,True,False,explicit,False,28,357,19,45.42857142857143,3533.914558,58m 53.91s,nelly-excluded,False
atwt-08-26-08,True,True,True,True,False,explicit,True,30,535,24,47.4,3534.913016,58m 54.91s,train,True
atwt-08-26-09,True,True,True,True,False,explicit,True,31,463,19,46.41935483870968,3534.402177,58m 54.40s,train,True
atwt-08-27-01,True,True,True,False,True,implicit,True,23,357,14,48.91304347826087,3344.184308,55m 44.18s,train,True
atwt-08-27-03,True,True,True,True,False,explicit,True,27,363,18,45.2962962962963,3314.880726,55m 14.88s,train,True
atwt-08-27-04,True,True,True,True,True,explicit,True,31,393,28,43.58064516129032,3327.326621,55m 27.33s,train,True
atwt-08-27-07,True,True,True,True,False,explicit,True,22,371,16,47.13636363636363,3535.447075,58m 55.45s,train,True
atwt-08-27-08,True,True,True,True,False,explicit,True,31,481,17,44.0,3533.380499,58m 53.38s,train,True
atwt-08-27-09,True,True,True,True,False,explicit,False,31,436,22,45.16129032258065,3475.493152,57m 55.49s,nelly-excluded,False
atwt-08-27-10,True,True,True,True,True,explicit,True,15,336,18,44.333333333333336,3533.891338,58m 53.89s,train,True
atwt-08-28-01,True,True,True,False,True,implicit,True,35,338,16,44.34285714285714,3343.162630,55m 43.16s,train,True
atwt-08-28-03,True,True,True,True,False,explicit,True,44,354,23,42.70454545454545,3316.831202,55m 16.83s,train,True
atwt-08-28-06,True,True,True,True,True,explicit,False,29,454,24,44.51724137931034,3534.448617,58m 54.45s,nelly-excluded,False
atwt-08-28-07,True,True,True,True,False,explicit,True,25,364,22,45.36,3533.496599,58m 53.50s,train,True
atwt-08-28-08,True,True,True,True,False,explicit,True,42,526,25,43.66666666666666,3533.868118,58m 53.87s,train,True
atwt-08-28-09,True,True,True,True,False,explicit,False,32,433,17,45.75,3475.980771,57m 55.98s,nelly-excluded,False
atwt-08-29-01,True,True,True,False,True,implicit,True,29,343,14,45.51724137931034,3294.168526,54m 54.17s,train,True
atwt-08-29-03,True,True,True,True,False,explicit,True,32,360,22,42.71875,3315.809524,55m 15.81s,train,True
atwt-08-29-05,True,True,True,True,False,explicit,True,23,349,21,44.34782608695652,3535.493515,58m 55.49s,train,True
atwt-08-29-06,True,True,True,True,True,explicit,True,32,425,23,43.125,3534.471837,58m 54.47s,train,True
atwt-08-29-07,True,True,True,True,False,explicit,True,24,365,20,46.54166666666666,3534.982676,58m 54.98s,train,True
atwt-08-30-01,True,True,True,False,False,implicit,True,20,409,13,49.25,3343.673469,55m 43.67s,nelly-excluded,True
atwt-08-30-04,True,True,True,True,True,explicit,False,37,394,22,42.75675675675676,3327.326621,55m 27.33s,nelly-excluded,False
atwt-08-30-05,True,True,True,True,False,explicit,True,25,474,19,44.52,3535.423855,58m 55.42s,train,True
atwt-08-30-06,True,True,True,True,True,explicit,True,38,387,24,41.05263157894737,3533.937778,58m 53.94s,train,True
atwt-08-30-07,True,True,True,True,False,explicit,True,27,390,17,45.92592592592592,3534.982676,58m 54.98s,train,True
atwt-08-30-10,True,True,True,True,True,explicit,True,20,447,13,49.1,3532.800000,58m 52.80s,train,True
atwt-08-31-04,True,True,True,True,True,explicit,True,30,444,23,45.06666666666667,3287.736599,54m 47.74s,train,True
atwt-08-31-05,True,True,True,True,False,explicit,True,23,353,16,46.130434782608695,3477.443628,57m 57.44s,train,True
atwt-08-31-06,True,True,True,True,True,explicit,True,35,409,23,43.142857142857146,3535.447075,58m 55.45s,train,True
atwt-08-31-07,True,True,True,True,False,explicit,True,26,499,21,47.42307692307692,3534.541497,58m 54.54s,train,True
atwt-08-31-09,True,True,True,True,False,explicit,True,28,482,20,47.10714285714285,3306.823401,55m 6.82s,train,True
atwt-08-31-10,True,True,True,True,True,explicit,True,30,362,20,43.63333333333333,3533.380499,58m 53.38s,train,True
atwt-09-01-04,True,True,True,True,True,explicit,True,25,355,32,43.12,3326.815782,55m 26.82s,train,True
atwt-09-01-05,True,True,True,True,False,explicit,False,18,228,18,44.27777777777778,3533.496599,58m 53.50s,nelly-excluded,False
atwt-09-01-06,True,True,True,True,True,explicit,True,31,367,19,42.096774193548384,3534.959456,58m 54.96s,train,True
atwt-09-01-09,True,True,True,True,False,explicit,True,24,411,17,48.875,3416.932426,56m 56.93s,train,True
atwt-09-02-03,True,True,True,True,False,explicit,False,34,398,25,45.97058823529412,3317.852880,55m 17.85s,nelly-excluded,False
atwt-09-02-04,True,True,True,True,True,explicit,True,31,382,19,44.64516129032258,3328.789478,55m 28.79s,train,True
atwt-09-02-05,True,True,True,True,False,explicit,True,31,329,18,42.45161290322581,3472.428118,57m 52.43s,train,True
atwt-09-02-08,True,True,True,True,False,explicit,True,36,390,20,45.44444444444444,3586.136236,59m 46.14s,train,True
atwt-09-02-09,True,True,True,True,False,explicit,True,23,397,17,49.69565217391305,3534.355737,58m 54.36s,train,True
atwt-09-02-10,True,True,True,True,True,explicit,True,19,400,10,47.89473684210526,3533.798458,58m 53.80s,train,True
atwt-09-03-04,True,True,True,True,True,explicit,False,31,412,23,43.16129032258065,3327.744580,55m 27.74s,nelly-excluded,False
atwt-09-03-08,True,True,True,True,False,explicit,True,36,562,22,43.77777777777778,3598.094512,59m 58.09s,train,True
atwt-09-03-09,True,True,True,True,False,explicit,True,29,526,18,45.96551724137931,3534.796916,58m 54.80s,train,True
atwt-09-03-10,True,True,True,True,True,explicit,True,14,328,13,47.142857142857146,3533.914558,58m 53.91s,train,True
atwt-09-04-01,True,True,True,False,True,implicit,True,29,375,20,46.72413793103448,3196.040998,53m 16.04s,train,True
atwt-09-04-07,True,True,True,True,False,explicit,True,25,429,22,46.24,3534.959456,58m 54.96s,train,True
atwt-09-04-08,True,True,True,True,False,explicit,False,32,438,17,44.28125,3596.097596,59m 56.10s,nelly-excluded,False
atwt-09-04-09,True,False,False,True,False,explicit,True,36,584,23,45.0,3533.844898,58m 53.84s,train,True
atwt-09-05-01,True,True,True,False,False,implicit,True,31,387,14,45.38709677419355,3304.663946,55m 4.66s,train,True
atwt-09-05-06,True,True,True,True,True,none,True,52,478,18,2.230769230769231,3534.495057,58m 54.50s,train,True
atwt-09-05-07,True,True,True,True,False,explicit,True,25,421,21,46.84,3535.447075,58m 55.45s,train,True
atwt-09-06-01,True,False,False,False,True,implicit,True,26,326,14,47.38461538461539,3174.539320,52m 54.54s,train,True
atwt-09-06-05,True,True,True,True,False,explicit,True,23,354,15,46.130434782608695,3534.982676,58m 54.98s,train,True
atwt-09-06-06,True,True,True,True,True,explicit,True,30,469,22,46.46666666666667,3533.450159,58m 53.45s,train,True
atwt-09-06-07,True,True,True,True,False,explicit,True,27,406,17,46.407407407407405,3534.982676,58m 54.98s,train,True
atwt-09-07-04,True,True,True,True,True,explicit,True,36,416,21,43.75,3319.780136,55m 19.78s,train,True
atwt-09-07-05,True,True,True,True,False,explicit,True,28,433,15,45.71428571428572,3534.959456,58m 54.96s,train,True
atwt-09-07-10,True,True,True,True,True,explicit,True,15,376,15,48.8,3532.823220,58m 52.82s,train,True
atwt-09-08-03,True,False,False,True,False,explicit,True,33,388,21,42.45454545454545,3338.704399,55m 38.70s,train,True
atwt-09-08-04,True,True,True,True,True,explicit,True,32,486,22,44.28125,3287.713379,54m 47.71s,train,True
atwt-09-08-05,True,True,True,True,False,explicit,True,28,399,21,46.142857142857146,3534.495057,58m 54.50s,train,True
atwt-09-08-08,True,True,True,True,False,explicit,True,35,426,21,45.71428571428572,3534.959456,58m 54.96s,train,True
atwt-09-08-09,True,True,True,True,False,explicit,True,23,432,29,48.56521739130435,3534.355737,58m 54.36s,train,True
atwt-09-09-03,True,True,True,True,False,explicit,True,27,356,22,45.14814814814815,3297.140680,54m 57.14s,train,True
atwt-09-09-04,True,True,True,True,True,explicit,True,28,253,19,41.57142857142857,2348.721633,39m 8.72s,train,True
atwt-09-09-08,True,True,True,True,False,explicit,True,28,444,26,47.642857142857146,3534.982676,58m 54.98s,train,True
atwt-09-09-09,True,True,True,True,False,explicit,True,28,410,20,45.142857142857146,3534.332517,58m 54.33s,train,True
atwt-09-09-10,True,True,True,True,True,explicit,True,26,373,16,44.46153846153846,3534.007438,58m 54.01s,test,True
atwt-09-10-01,True,True,True,False,True,implicit,True,18,347,14,52.66666666666666,3341.722993,55m 41.72s,train,True
atwt-09-10-03,True,True,True,True,False,explicit,True,30,338,17,42.6,3336.707483,55m 36.71s,train,True
atwt-09-10-07,True,True,True,True,False,explicit,True,26,349,18,46.69230769230769,3535.957914,58m 55.96s,train,True
atwt-09-10-09,True,False,False,True,False,explicit,True,26,374,23,46.42307692307692,3533.380499,58m 53.38s,train,True
atwt-09-11-03,True,True,True,True,False,explicit,True,20,289,13,45.25,3339.215238,55m 39.22s,train,True
atwt-09-11-06,True,True,True,True,True,explicit,True,25,362,20,44.96,3534.471837,58m 54.47s,test,True
atwt-09-11-07,True,True,True,True,False,explicit,True,31,317,18,43.32258064516129,3534.913016,58m 54.91s,train,True
atwt-09-11-08,True,True,True,True,False,explicit,True,36,412,19,44.5,3534.936236,58m 54.94s,train,True
atwt-09-12-03,True,True,True,True,False,explicit,True,26,295,15,44.5,3339.215238,55m 39.22s,train,True
atwt-09-12-05,True,True,True,True,False,explicit,True,25,443,20,46.72,3535.981134,58m 55.98s,train,True
atwt-09-12-06,True,True,True,True,True,explicit,True,23,434,22,45.95652173913044,3534.959456,58m 54.96s,test,True
atwt-09-12-07,True,True,True,True,False,none,True,48,429,15,2.020833333333333,3534.448617,58m 54.45s,train,True
atwt-09-12-08,True,True,True,True,False,explicit,False,36,453,19,44.083333333333336,3534.959456,58m 54.96s,nelly-excluded,False
